Indeks produktu;Nazwa;Cena;Kategoria;Opis;Adresy URL zdjęcia (x,y,z...)
355;DIUNA / napisy;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 155 min.Od lat: 13Produkcja: USA/Kanada/Węgry [2020], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Denis Villeneuve<br><br>Gatunek: ['Science-Fiction', 'Przygodowy']<br><br>Scenariusz:<br>Eric Roth, Denis Villeneuve, Jon Spaihts<br><br>Obsada:<br>Rebecca Ferguson, Zendaya, Jason Momoa<br><br>Opis:<br>Film Diuna opowiada historię niezwykłej, pełnej przygód i emocji podróży Paula Atreidesa. Temu genialnemu i utalentowanemu młodemu człowiekowi pisane jest wspaniałe przeznaczenie, którego on sam nie jest w stanie pojąć. Najpierw jednak Paul musi się udać na najbardziej niebezpieczną planetę we wszechświecie, żeby ratować rodzinę i rodaków. Na planecie wybucha zażarty konflikt o dostęp do niewystępującej nigdzie indziej, najcenniejszej ze znanych substancji. Wyzwala ona w ludziach ich największy potencjał. Ale wojnę przetrwają tylko ci, którzy pokonają swój strach.;https://ftmp.helios.pl/Get/file/mvpstr/18690/1632485058,https://ftmp.helios.pl/Get/file/mvpic/99113/1589812746,https://ftmp.helios.pl/Get/file/mvpic/99114/1589812956,https://ftmp.helios.pl/Get/file/mvpic/99115/1589812786,https://ftmp.helios.pl/Get/file/mvpic/99116/1589812806,https://ftmp.helios.pl/Get/file/mvpic/99117/1589812819,https://ftmp.helios.pl/Get/file/mvpic/99118/1589812831,https://ftmp.helios.pl/Get/file/mvpic/99119/1589812850,https://ftmp.helios.pl/Get/file/mvpic/99120/1589812873,https://ftmp.helios.pl/Get/file/mvpic/99121/1589812885,https://ftmp.helios.pl/Get/file/mvpic/99122/1589812896,https://ftmp.helios.pl/Get/file/mvpic/99123/1589812907,https://ftmp.helios.pl/Get/file/mvpic/99124/1589812924
356;MISS IMPOSSIBLE / napisy;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 90 min.Od lat: 13Produkcja: Francja [2016], Premiera: 17.08.2018 (Polska)<br><br>Reżyseria:<br>Emilie Deleuze<br><br>Gatunek: ['Dramat', 'Młodzieżowy', 'Obyczajowy']<br><br>Scenariusz:<br>Emilie Deleuze, Marie Desplechin, Ivan Guyot, Laurent Guyot<br><br>Obsada:<br>-<br><br>Opis:<br>„Miss Impossible” to oparta na popularnej we Francji książkowej trylogii dla młodzieży „Le journal d’Aurore” autorstwa Merie Desplechin, pełna celnych obserwacji historia nastoletniej Aurory. Dziewczyna jest wyjątkowo bezkompromisowa, uparta i stanowcza, nawet jak na trzynastolatkę. Przed jej surowymi komentarzami nic się nie uchowa – ani rodzice, ani nowa nauczycielka francuskiego, ani rówieśnicy płci przeciwnej, ani ona sama. Niełatwo z nią wytrzymać. Aurora ciągle testuje granice i sprawdza jak daleko może się posunąć. Do tego stopnia, że rodzice postanawiają wysłać ją do szkoły z internatem. Próbując poradzić sobie z targającymi nią emocjami, dziewczyna odkrywa, że doskonałym dla nich ujściem jest muzyka. Okazuje się, że wcale nie jest tak chłodna i pełna dystansu jak się wydawało. Nowoodkryta pasja sprawia, że Aurora zaczyna marzyć o koncertowaniu z zespołem.;https://ftmp.helios.pl/Get/file/mvpstr/17834/1579090920,https://ftmp.helios.pl/Get/file/mvpic/97252/1579090920,https://ftmp.helios.pl/Get/file/mvpic/97253/1579090920,https://ftmp.helios.pl/Get/file/mvpic/97254/1579090920,https://ftmp.helios.pl/Get/file/mvpic/97255/1579090920
357;WOJNA Z DZIADKIEM / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 98 min.Od lat: 7Produkcja: USA [2020], Premiera: 23.07.2021 (Polska)<br><br>Reżyseria:<br>Tim Hill<br><br>Gatunek: ['Komedia', 'Familijny']<br><br>Scenariusz:<br>Tom J. Astle, Matt Ember<br><br>Obsada:<br>Robert De Niro, Uma Thurman, Christopher Walken<br><br>Opis:<br>Peter jest w siódmym niebie, kiedy dowiaduje się, że jego ukochany dziadek Ed (Robert De Niro) zamieszka razem z nim w domu. Radość chłopca nie trwa długo, bo okazuje się, że starszy pan zajmie jego pokój, a on sam będzie musiał przenieść się na poddasze. Peter bardzo kocha dziadka, ale jeszcze bardziej pragnie odzyskać swój kącik. Nie mając wyboru, wypowiada seniorowi wojnę! Z pomocą przyjaciół wymyśla coraz bardziej przewrotne, podstępne i totalnie zwariowane pomysły, aby osiągnąć swój cel. Jednak dziadek okazuje się godnym przeciwnikiem. Zamiast poddać się, próbuje wyrównać rachunki, w czym pomagają mu stary druh Jerry (Christopher Walken) oraz gotowa na wszystko Diane (Jane Seymour). Kiedyś Ed i wnuczek byli świetnymi kumplami, dziś wstąpili na wojenna ścieżkę. Kto okaże się zwycięzcą w tym zaciętym starciu pokoleń?;https://ftmp.helios.pl/Get/file/mvpstr/20809/1626876442,https://ftmp.helios.pl/Get/file/mvpic/102934/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102935/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102936/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102937/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102938/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102939/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102940/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102941/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102942/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102943/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102944/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102945/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102946/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102947/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102948/1626082031,https://ftmp.helios.pl/Get/file/mvpic/102949/1626082031
358;RON USTERKA / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 106 min.Od lat: 7Produkcja: USA/Wlk. Brytania [2021], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Sarah Smith, Jean-Philippe Vine<br><br>Gatunek: ['Komedia', 'Animacja', 'Przygodowy']<br><br>Scenariusz:<br>Peter Baynham, Sarah Smith<br><br>Obsada:<br>Jack Dylan Grazer, Thomas Barbusca, Bentley Kalu<br><br>Opis:<br>„Ron usterka” wytwórni 20th Century Studios i Locksmith Animation to historia Barneya, społecznie wycofanego gimnazjalisty i Rona, jego nowego, chodzącego i mówiącego robota, który ma być jego „Najlepszym przyjacielem z pudełka”. Przezabawne awarie Rona, rozgrywające się na tle ery mediów społecznościowych, wprowadzają ich w pełną akcji podróż, w której chłopiec i robot odkryją prawdziwą przyjaźń.;https://ftmp.helios.pl/Get/file/mvpstr/20801/1633518433,https://ftmp.helios.pl/Get/file/mvpic/102883/1625669870,https://ftmp.helios.pl/Get/file/mvpic/102884/1625669894,https://ftmp.helios.pl/Get/file/mvpic/102885/1625669908,https://ftmp.helios.pl/Get/file/mvpic/102886/1625669917,https://ftmp.helios.pl/Get/file/mvpic/102887/1625669959,https://ftmp.helios.pl/Get/file/mvpic/102888/1625669945,https://ftmp.helios.pl/Get/file/mvpic/102889/1625670762
359;AINBO - Strażniczka Amazonii / familijny / od 6 lat / dubbing;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 85 min.Od lat: 6Produkcja: Peru/Holandia [2021], Premiera: 15.10.2021 (Polska)<br><br>Reżyseria:<br>Richard Claus, Jose Zelada<br><br>Gatunek: ['Animacja']<br><br>Scenariusz:<br>Richard Claus, Brian Cleveland, Jason Cleveland, Larry Wilson<br><br>Obsada:<br>Marek Hucz, Jan Jurkowski, Lila Sikorska, Aleksandra Kowalicka, Tomasz Borkowski<br><br>Opis:<br>Ainbo dorasta w małej wiosce ukrytej w prastarej części amazońskiej dżungli. Pewnego dnia ze zdumieniem odkrywa, że raj, w którym żyje, jest zagrożony, a jej plemię to bynajmniej nie jedyni ludzie na świecie. Wkrótce Ainbo będzie musiała bronić swego ludu przed chciwością, zniszczeniem i sługami podstępnego władcy ciemności. Kierowana przez ducha  zmarłej mamy, mająca za towarzyszy oswojone zwierzęta – pancernika i tapira-obżartucha, Ainbo zrobi wszystko, żeby uratować swych ludzi i ocalić dziewiczą przyrodę Amazonii. Nieoceniona okaże się szczypta magii, pomoc oddanych przyjaciół oraz wsparcie przedwiecznego żółwia Motelo Mama.;https://ftmp.helios.pl/Get/file/mvpstr/21756/1633609399,https://ftmp.helios.pl/Get/file/mvpic/104897/1633609399,https://ftmp.helios.pl/Get/file/mvpic/104898/1633609399,https://ftmp.helios.pl/Get/file/mvpic/104899/1633609399,https://ftmp.helios.pl/Get/file/mvpic/104900/1633609399,https://ftmp.helios.pl/Get/file/mvpic/104901/1633609399,https://ftmp.helios.pl/Get/file/mvpic/104902/1633609399,https://ftmp.helios.pl/Get/file/mvpic/104903/1633609399
360;ANDREA BOCELLI: One night in Central Park;"
        						26,90 zł        					";Kielce Helios;"Czas trwania: 80 min.Od lat: b.o.Produkcja: USA [2011], Premiera: 24.11.2021 (Polska)<br><br>Reżyseria:<br>Westminster Chour College of Rider University, Joe Miller; Music director: Allan Gilbert<br><br>Gatunek: ['Koncert']<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>„One night in Central Park” to koncert w wykonaniu Andrea Bocelliego, który odbył się w sercu Nowego Jorku i zgromadził publiczność liczącą ponad 70 tysięcy osób. Wydarzenie miało wyjątkowy charakter, a wybór miejsca był nieprzypadkowy – miasto wywarło ogromny wpływ na ścieżkę kariery artysty.Już 24 listopada o godzinie 18:00* w kinach Helios emocje związane z koncertem czekają na miłośników najbardziej uwielbianego tenora świata. Po raz pierwszy w historii, podczas jednego występu, Bocelli zaprezentował cały przekrój swojej twórczości, prezentując zarówno popowy jak i klasyczny repertuar. Do udziału w wydarzeniu artysta zaprosił jedną z najstarszych światowych orkiestr - Orkiestrę Filharmonii Nowojorskiej, pod dyrekcją Alana Gilberta, oraz wspaniałych gości, a wśród nich m.in: Celine Dion, Tony Bennett, Bryn Terfel, Chris Botti, David Foster.Dla prawdziwych fanów Andrea mamy wspaniałe wieści: 19 sierpnia 2022 r. artysta wystąpi na Stadionie Narodowym w Warszawie. To będzie jeden z największych koncertów Andrei Bocellego w Polsce. Zachęcamy do wzięcia udziału w wydarzeniu, bilety do kupienia na www.biletserwis.pl.*Wyjątkami są:- kino w Tomaszowie Mazowieckim, gdzie seans odbędzie się 24 listopada o godzinie 17:00,- kino w Radomiu, gdzie seans odbędzie się 1 grudnia o godzinie 18:00.Cennik koncertowy:- Cena ponad 7 dni przed seansem: 25,90 zł- Cena 1-7 dni przed seansem: 29,90 zł- Cena w dniu seansu: 32,90 zł";https://ftmp.helios.pl/Get/file/mvpstr/21826/1635147351
361;CZARNY MŁYN / familijny / od 10 lat;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 101 min.Od lat: 10Produkcja: Polska [2021], Premiera: 27.08.2021 (Polska)<br><br>Reżyseria:<br>Mariusz Palej<br><br>Gatunek: ['Przygodowy', 'Familijny']<br><br>Scenariusz:<br>Magdalena Nieć, Katarzyna Stachowicz-Gacek<br><br>Obsada:<br>Marcin Dorociński, Janusz Chabior, Magdalena Nieć<br><br>Opis:<br>Iwo i grupa jego przyjaciół mieszkają w małym miasteczku, w którym przeżycie czegoś ekscytującego graniczy z cudem. Życie chłopaka jest dodatkowo skomplikowane, bo jego młodsza siostra Mela wymaga szczególnej opieki. Żądnych przygód przyjaciół zaczynają fascynować górujące nad okolicą ruiny ogromnego fabrycznego młyna, zwanego przez miejscowych Czarnym Młynem. Kiedy mimo ostrzeżeń wchodzą na zakazany teren, w sielankowym dotąd miasteczku rozpoczyna się seria dziwnych zdarzeń. Odkrywają, że w Młynie żyje tajemnicza siła, która może stanowić ogromne zagrożenie. Aby się jej przeciwstawić, dzieciaki będą musiały trzymać się razem. Nic jednak nie jest w stanie przygotować je na zaskakujący finał walki. Ważną rolę odegra w nim nie tylko coraz bardziej dojrzały i odpowiedzialny Iwo, wspierany przez Piotrka i Natalkę, między którymi rodzi się uczucie. Niespodziewany wpływ na bieg wydarzeń będzie miała także Mela, której pozorna słabość okaże się niezwykłym darem.;https://ftmp.helios.pl/Get/file/mvpstr/20363/1626185462,https://ftmp.helios.pl/Get/file/mvpic/101824/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101825/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101826/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101827/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101828/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101829/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101830/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101831/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101832/1621854256,https://ftmp.helios.pl/Get/file/mvpic/101833/1621854256
362;FURIOZA;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 139 min.Od lat: 15Produkcja: Polska [2021], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Cyprian T. Olencki<br><br>Gatunek: ['Dramat', 'Akcja']<br><br>Scenariusz:<br>-<br><br>Obsada:<br>Mateusz Damięcki, Weronika Książkiewicz, Mateusz Banasiuk<br><br>Opis:<br>„Furioza” to inspirowany prawdziwymi wydarzeniami film, który pokazuje świat, o którym większość z nas nie ma pojęcia. Świat kibiców – ultrasów, chuliganów i kobiet, które są z nimi w związkach. Scenariusz filmu powstawał kilka lat i oparty jest na prawdziwych relacjach gangsterów, dziennikarzy i agentów Centralnego Biura Śledczego Policji.Czym jest dla nich honor? Co się dzieje z tymi, którzy łamią zasady? Ile warta jest lojalność? Jak daleko można się posunąć dla czystej adrenaliny? Za co kochają ich dziewczyny? Czego w takiej grupie szuka jeden z głównych bohaterów filmu, będący na co dzień lekarzem (w tej roli Mateusz Banasiuk)? Jak potoczy się historia Dzikiej (Weronika Książkiewicz), która choć zna zasady, spróbuje rozbić układ, w którym się wychowała? Jaką cenę za bycie w Furiozie zapłaci Golden (Mateusz Damięcki)?;https://ftmp.helios.pl/Get/file/mvpstr/21758/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104916/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104917/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104918/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104919/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104920/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104921/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104922/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104923/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104924/1633609448,https://ftmp.helios.pl/Get/file/mvpic/104925/1633609448
363;ŻUŻEL;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 108 min.Od lat: 13Produkcja: Polska [2020], Premiera: 16.07.2021 (Polska)<br><br>Reżyseria:<br>Dorota Kędzierzawska<br><br>Gatunek: ['Dramat']<br><br>Scenariusz:<br>Dorota Kędzierzawska<br><br>Obsada:<br>Paweł Wilczak, Żaneta Łabudzka, Mateusz Kościukiewicz<br><br>Opis:<br>Mistrz motocyklowy Lowa (Tomasz Ziętek) jest obiektem westchnień kobiet i źródłem zazdrości rywali z toru (Mateusz Kościukiewicz). Pogodny, miły dla ludzi, „zwyczajny”, ma frajdę z życia i tego, co robi. Jednak szelmowski uśmiech chłopaka skrywa codzienne zmagania ze strachem, widmem kontuzji i wypadków na żużlowych stadionach. Wszystko komplikuje się jeszcze bardziej, kiedy na drodze Lowy staje śliczna Roma (Jagoda Porębska). Czy zakochany w prędkości i motorach zawodnik, dla którego sport jest nie tylko szaleńczą, młodzieńczą pasją, ale też ucieczką od szarej rzeczywistości, znajdzie w swoim sercu miejsce na prawdziwą miłość?;https://ftmp.helios.pl/Get/file/mvpstr/22203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105194/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105195/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105196/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105197/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105198/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105199/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105200/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105201/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105202/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105204/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105205/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105206/1634903163
364;JAK ZOSTAĆ ŚWIĘTYM MIKOŁAJEM 2 / familijny / od 10 lat / dubbing;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 92 min.Od lat: 10Produkcja: Dania [2018], Premiera: 20.11.2021 (Polska)<br><br>Reżyseria:<br>Christian Dyekjaer<br><br>Gatunek: ['Familijny']<br><br>Scenariusz:<br>Uffe Rørbæk Madsen, Lars Therkildsen<br><br>Obsada:<br>Ella Testa Kusk, Bertil Smith, Martin Buch<br><br>Opis:<br>Na północy bajkowej Grenlandii znajduje się dom, w którym mieszka 12-letnia Lucia z rodzicami. Jest ona pierwszą dziewczynką uczącą się w międzynarodowej szkole dla Mikołajów.;https://ftmp.helios.pl/Get/file/mvpstr/22396/1636991519,https://ftmp.helios.pl/Get/file/mvpic/105859/1636991519,https://ftmp.helios.pl/Get/file/mvpic/105860/1636991519,https://ftmp.helios.pl/Get/file/mvpic/105861/1636991519,https://ftmp.helios.pl/Get/file/mvpic/105862/1636991519,https://ftmp.helios.pl/Get/file/mvpic/105863/1636991519
365;PSI PATROL FILM / familijny / b.o. / dubbing;"
        						26,90 zł        					";Kielce Helios;"Czas trwania: 86 min.Od lat: b.o.Produkcja: USA/Kanada [2021], Premiera: 03.09.2021 (Polska)<br><br>Reżyseria:<br>Cal Brunker<br><br>Gatunek: ['Komedia', 'Animacja', 'Przygodowy']<br><br>Scenariusz:<br>Bob Barlen, Cal Brunker, Billy Frolick<br><br>Obsada:<br>Randall Park, Dax Shepard, Iain Armitage<br><br>Opis:<br>Film animowany zrealizowany na podstawie popularnego serialu ""Psi patrol"". To opowieść o bohaterskich pieskach i o chłopcu którzy niosą pomoc potrzebującym.";https://ftmp.helios.pl/Get/file/mvpstr/20954/1628935256,https://ftmp.helios.pl/Get/file/mvpic/103264/1627386749,https://ftmp.helios.pl/Get/file/mvpic/103265/1627386749,https://ftmp.helios.pl/Get/file/mvpic/103266/1627386749,https://ftmp.helios.pl/Get/file/mvpic/103267/1627386749,https://ftmp.helios.pl/Get/file/mvpic/103268/1627386749
366;DZIEWCZYNY Z DUBAJU®;"
        						26,90 zł        					";Kielce Helios;Czas trwania: 146 min.Od lat: 16Produkcja: Polska [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Maria Sadowska<br><br>Gatunek: ['Dramat', 'Biograficzny', 'Kryminał']<br><br>Scenariusz:<br>Mitja Okorn<br><br>Obsada:<br>Paulina Gałązka, Katarzyna Figura, Katarzyna Sawczuk<br><br>Opis:<br>Oparte na prawdziwych wydarzeniach „Dziewczyny z Dubaju®” zdemaskują hipokryzję polskiego show biznesu i ujawnią całą prawdę na temat tzw. „afery dubajskiej”, w którą zamieszane były zarówno celebrytki i modelki, jak również wiele znanych postaci ze świata polityki, biznesu, czy sportu.;https://ftmp.helios.pl/Get/file/mvpstr/21748/1634121191,https://ftmp.helios.pl/Get/file/mvpic/104842/1633523600,https://ftmp.helios.pl/Get/file/mvpic/104843/1633523625,https://ftmp.helios.pl/Get/file/mvpic/104844/1633523680,https://ftmp.helios.pl/Get/file/mvpic/104947/1633627744,https://ftmp.helios.pl/Get/file/mvpic/104948/1633627763,https://ftmp.helios.pl/Get/file/mvpic/104949/1633627782,https://ftmp.helios.pl/Get/file/mvpic/104950/1633627800,https://ftmp.helios.pl/Get/file/mvpic/104951/1633627819,https://ftmp.helios.pl/Get/file/mvpic/104952/1633627851,https://ftmp.helios.pl/Get/file/mvpic/104953/1633627870,https://ftmp.helios.pl/Get/file/mvpic/104954/1633627889,https://ftmp.helios.pl/Get/file/mvpic/104955/1633627905
367;FILMOWE PORANKI: Strażak Sam, cz. 3;"
        						26,90 zł        					";Kielce Helios;"-<br><br>Reżyseria:<br>-<br><br>Gatunek: -<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>Zapraszamy na kolejną porcję filmowych niespodzianek w nowej odsłonie - Filmowe Poranki: Strażak Sam, cz. 3. W niedzielę 28 listopada o godzinie 10:30 zaprezentujemy zestaw bajek:Z archiwum ZetNa Dzikim ZachodzieA kto wypuścił kota?Nie pędź tak, DilysPondziaki Normana„Strażak Sam” to pełna humoru i ciepła animacja, której bohaterowie podbijają serca małych widzów na całym świecie Tytułowy bohater, Strażak Sam, razem ze swoimi przyjaciółmi mieszka w urokliwym miasteczku Pontypandy. Codzienne życie toczy się tutaj bardzo spokojnie, jednak czasami zdarzają się różne zaskakujące sytuacje i przygody. Sam nie tylko gasi pożary, ale również pomaga mieszkańcom w rozwiązywaniu ich problemów.Projekcję Filmowych Poranków poprzedzają atrakcje w holach kin oraz konkursy i zabawy na sali kinowej.Uczestnicy Filmowych Poranków!Każdy z Was może wziąć udział w naszej nowej zabawie: Łamigłówki HelioSówki! W ramach Łamigłówek będziemy rozwiązywać zagadki, poznawać ciekawostki i brać udział w ciekawych konkursach. Zadania, które przed nami stoją, wymagają spostrzegawczości, refleksu, sprawności, a przede wszystkim dużo dobrych chęci. Więc do dzieła!Każdy młody uczestnik Filmowych Poranków otrzymuje kartę Łamigłówki HelioSówki, a na każdym spotkaniu będzie zdobywał pieczątki za rozwiązane zagadek i udział w konkursach.  Za 8 zdobytych pieczątek czeka na Was wyjątkowa odznaka HelioSówki – potwierdzająca zdobyte umiejętności! Baw się z nami i zdobądź brązową, srebrną i złotą odznakę HelioSówki!Cykl Filmowych Poranków w Kinie Helios odbywa się w co drugą niedzielę miesiąca we wszystkich kinach ogólnopolskiej sieci kin Helios, zawsze o godzinie 10:30. Przeznaczony jest dla dzieci w wieku od 3 lat w towarzystwie opiekunów. Każde spotkanie rozpoczynają kilkunastominutowe konkursy z atrakcyjnymi nagrodami.Scenariusz wydarzenia:zabawy i konkursy z animatorem [10-15 min]projekcja - zestaw bajek lub film [50-60 min]Specyfika seansu filmowego:dźwięk ściszony w stosunku do standardowej głośnościpozostawione na cały seans przyciemnione światła na sali [półmrok]Po seansie każdy uczestnik otrzyma ""balonowy"" upominek.Zapraszamy również na kolejne Filmowe Poranki w dniu 19 grudnia o godzinie 10:30! Tym razem zaprezentujemy zestaw filmów „Filmowe Poranki: 44 Koty, cz. 9.Więcej aktualności, konkursów i relacji fotograficznych dostępnych jest na profilu FB Helios Dla Dzieci.";https://ftmp.helios.pl/Get/file/mvpstr/22400/1637060069
